variable,exposure_type,lag_window,exposure_value,exposure_probability,reference_value,RR,sensitivity_key,sensitivity_label,sensitivity_order,model_key,specification_order
ssr,lag,3,5.99311248,0.22,12.936736,0.990003099701566,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,6.25634,0.23,12.936736,0.991353928015106,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,6.536094,0.24,12.936736,0.992718267038121,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,6.827352,0.25,12.936736,0.994056486946807,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,7.125252,0.26,12.936736,0.995334443819951,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,7.411992,0.27,12.936736,0.996476035770243,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,7.716816,0.28,12.936736,0.997593078076908,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,7.99445362,0.29,12.936736,0.998522736977435,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,8.2872252,0.3,12.936736,0.999411245121237,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,8.568888,0.31,12.936736,1.0001759638791,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,8.858388,0.32,12.936736,1.00086877666527,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,9.10971508,0.33,12.936736,1.00139277046865,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,9.37966256,0.34,12.936736,1.00187452394426,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,9.639773,0.35,12.936736,1.00225849868934,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,9.896464,0.36,12.936736,1.00255947996636,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,10.158249,0.37,12.936736,1.00278593581327,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,10.419812,0.38,12.936736,1.00293027642811,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,10.671136,0.39,12.936736,1.00299115233836,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,10.92672013,0.4,12.936736,1.0029741979506,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,11.16422308,0.41,12.936736,1.00288660387652,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,11.40928576,0.42,12.936736,1.00272313910746,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,11.63937304,0.43,12.936736,1.00250163522791,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,11.8556048,0.44,12.936736,1.0022330307454,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.0729731,0.45,12.936736,1.00190363781432,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.26488232,0.46,12.936736,1.00156307605509,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.438188,0.47,12.936736,1.00121524446298,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.605808,0.48,12.936736,1.00084229792144,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.77087232,0.49,12.936736,1.00043980001244,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,12.936736,0.5,12.936736,1,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.09274,0.51,12.936736,0.999554215000872,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.261552,0.52,12.936736,0.999038532632115,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.43387044,0.53,12.936736,0.998478819332547,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.602286,0.54,12.936736,0.997901633209054,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.757772,0.55,12.936736,0.997344328087983,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,13.91326304,0.56,12.936736,0.996765428537586,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,14.073944,0.57,12.936736,0.996146478264364,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,14.25296712,0.58,12.936736,0.99543449428043,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,14.4512455,0.59,12.936736,0.994621648921243,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,14.649696,0.6,12.936736,0.993786191197779,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,14.851904,0.61,12.936736,0.992916266088645,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,15.090568,0.62,12.936736,0.99187066320977,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,15.311535625,0.63,12.936736,0.990889762284849,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,15.56282784,0.64,12.936736,0.989765956917082,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,15.80205619,0.65,12.936736,0.988694505614262,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,16.0857244,0.66,12.936736,0.987431037232451,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,16.36431576,0.67,12.936736,0.986207427899599,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,16.621976,0.68,12.936736,0.985099796199771,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,16.897056,0.69,12.936736,0.9839520100547,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,17.1904252,0.7,12.936736,0.982778076934112,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,17.49785731,0.71,12.936736,0.981615881396588,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,17.81109216,0.72,12.936736,0.980516959057617,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,18.12781116,0.73,12.936736,0.979507554081308,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,18.44264148,0.74,12.936736,0.978619885045192,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,18.767914,0.75,12.936736,0.977839124651494,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,19.0762232,0.76,12.936736,0.977238227032361,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,19.377558,0.77,12.936736,0.976780967794469,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,19.688912,0.78,12.936736,0.976439673122616,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,19.97795814,0.79,12.936736,0.976238761719187,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,20.291946596,0.8,12.936736,0.976143293004534,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,20.61331638,0.81,12.936736,0.976173993374523,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,20.91660248,0.82,12.936736,0.976318399308424,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,21.20082556,0.83,12.936736,0.976552338445712,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,21.504348,0.84,12.936736,0.97690425925034,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,21.819147,0.85,12.936736,0.977377090804146,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,22.145228,0.86,12.936736,0.977978673062396,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,22.45901438,0.87,12.936736,0.978661162566689,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,22.782038,0.88,12.936736,0.979465938276314,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,23.11206352,0.89,12.936736,0.980391112783882,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,23.441778,0.9,12.936736,0.981415117837202,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,23.80186,0.91,12.936736,0.982642310106585,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,24.18474,0.92,12.936736,0.984065911879076,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,24.56208816,0.93,12.936736,0.985582370587336,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,24.954094,0.94,12.936736,0.987270176157782,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,25.3594611,0.95,12.936736,0.989128572814747,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,25.80538272,0.96,12.936736,0.991296394885852,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,26.315444,0.97,12.936736,0.993921561041753,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,26.927112,0.98,12.936736,0.997253078500583,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
ssr,lag,3,27.700432,0.99,12.936736,1.00171062943535,lag5,Maximum lag = 5 days,1,lag5__ssr__lag,3
uv,lag,3,0.15234416933,0.01,1.6077152325,1.00081227420782,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.214278577,0.02,1.6077152325,1.00065282695926,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.26313276664,0.03,1.6077152325,1.00053089553077,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.308740157,0.04,1.6077152325,1.00042088057159,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.34874987265,0.05,1.6077152325,1.00032791648753,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.383834282,0.06,1.6077152325,1.00024948169416,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.418738346,0.07,1.6077152325,1.00017461166329,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.45171901344,0.08,1.6077152325,1.00010702308364,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.48388255268,0.09,1.6077152325,1.00004429707322,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.5155732767,0.1,1.6077152325,0.999985791454654,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.54625590543,0.11,1.6077152325,0.999932468759978,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.575496854,0.12,1.6077152325,0.99988487262616,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.60486597719,0.13,1.6077152325,0.999840404194878,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.632848649,0.14,1.6077152325,0.999801301155912,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.658857153,0.15,1.6077152325,0.999767945678494,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.68692220292,0.16,1.6077152325,0.999735322224754,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.71298910297,0.17,1.6077152325,0.999708281057038,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.73970406856,0.18,1.6077152325,0.999683952559237,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.765843206,0.19,1.6077152325,0.999663587085541,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.7922792514,0.2,1.6077152325,0.999646573067749,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.819204218,0.21,1.6077152325,0.999633075941463,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.84459764984,0.22,1.6077152325,0.99962400681558,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.871646179,0.23,1.6077152325,0.999618380827369,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.897344877,0.24,1.6077152325,0.999617009616479,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.924118847,0.25,1.6077152325,0.999619825112107,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.951060247,0.26,1.6077152325,0.999627063476841,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,0.97762226515,0.27,1.6077152325,0.999638189636158,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.00347940988,0.28,1.6077152325,0.999652421258339,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.03057406797,0.29,1.6077152325,0.999670504786038,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.056799124,0.3,1.6077152325,0.999690682023552,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.083410716,0.31,1.6077152325,0.999713423037552,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.108020067,0.32,1.6077152325,0.999736117752537,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.13495891,0.33,1.6077152325,0.999762386554055,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.161908757,0.34,1.6077152325,0.999789728563693,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.1890930914,0.35,1.6077152325,0.999817936382701,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.21727435,0.36,1.6077152325,0.999847361330334,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.24554646318,0.37,1.6077152325,0.99987656585403,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.2732219602,0.38,1.6077152325,0.999904358151138,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.30033877999,0.39,1.6077152325,0.999930361293253,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.3279164868,0.4,1.6077152325,0.999955092117977,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.35452320059,0.41,1.6077152325,0.999976872612008,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.382025349,0.42,1.6077152325,0.999996782075352,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.40911489999,0.43,1.6077152325,1.00001335305038,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.43640809364,0.44,1.6077152325,1.00002654023745,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.4649583206,0.45,1.6077152325,1.00003606864085,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.49371881044,0.46,1.6077152325,1.00004073194081,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.52112234794,0.47,1.6077152325,1.00004007626432,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.549465565,0.48,1.6077152325,1.00003366112123,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.57904042236,0.49,1.6077152325,1.00002019802667,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.6077152325,0.5,1.6077152325,1,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.6376452,0.51,1.6077152325,0.99997095715665,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.66809757596,0.52,1.6077152325,0.999933082553685,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.69741256584,0.53,1.6077152325,0.999888824229111,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.726610002,0.54,1.6077152325,0.999837269126104,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.75657479575,0.55,1.6077152325,0.999776737207028,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.788742151,0.56,1.6077152325,0.999703319173573,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.819405462,0.57,1.6077152325,0.999625354349785,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.85161691554,0.58,1.6077152325,0.999535229822532,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.884029422,0.59,1.6077152325,0.999436209059362,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.916348183,0.6,1.6077152325,0.999329325390618,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.94862277767,0.61,1.6077152325,0.999214640700365,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,1.98381229322,0.62,1.6077152325,0.999080751830656,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.0161129382,0.63,1.6077152325,0.998949918407587,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.050653011,0.64,1.6077152325,0.998801812265609,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.08550280465,0.65,1.6077152325,0.998643998692833,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.1216703136,0.66,1.6077152325,0.998471551360604,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.15735143835,0.67,1.6077152325,0.998293008624295,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.195128857,0.68,1.6077152325,0.998095130055044,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.23430521566,0.69,1.6077152325,0.997880606082784,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.274272468,0.7,1.6077152325,0.997652293709266,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.31470748209,0.71,1.6077152325,0.997411923867448,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.35661328868,0.72,1.6077152325,0.997153213145634,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.39883586646,0.73,1.6077152325,0.996883047898058,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.441602378,0.74,1.6077152325,0.996600079757083,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.48598645,0.75,1.6077152325,0.996296918543304,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.53235279132,0.76,1.6077152325,0.995970305450667,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.58078713,0.77,1.6077152325,0.995618469641394,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.629274912,0.78,1.6077152325,0.995255433966905,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.680874628,0.79,1.6077152325,0.994857325002001,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.734220848,0.8,1.6077152325,0.994433098779256,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.79113268,0.81,1.6077152325,0.993966490643494,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.852399595,0.82,1.6077152325,0.993448166273286,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.910856097,0.83,1.6077152325,0.992938318170734,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,2.970733171,0.84,1.6077152325,0.99240077059864,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.032902298,0.85,1.6077152325,0.991826446562778,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.100141599,0.86,1.6077152325,0.991186940863956,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.16926028207,0.87,1.6077152325,0.990509959405188,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.242547034,0.88,1.6077152325,0.989770761862063,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.323380488,0.89,1.6077152325,0.988930308022553,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.4091628198,0.9,1.6077152325,0.988010051732838,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.503511062,0.91,1.6077152325,0.986964832635478,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.60998102308,0.92,1.6077152325,0.98574460340529,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.721995269,0.93,1.6077152325,0.984415324262089,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,3.857189276,0.94,1.6077152325,0.982750528337492,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,4.000978786,0.95,1.6077152325,0.980909603054882,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,4.17021867828001,0.96,1.6077152325,0.978653447214681,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,4.37942641785,0.97,1.6077152325,0.975736842556819,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,4.68905544333999,0.98,1.6077152325,0.971177177466807,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
uv,lag,3,5.157666027,0.99,1.6077152325,0.963776047546278,lag5,Maximum lag = 5 days,1,lag5__uv__lag,4
sp,lag,3,88.1946081794,0.01,100.2993447,0.840075450802284,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,90.5827750138,0.02,100.2993447,0.829491604372518,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,91.8885472,0.03,100.2993447,0.829558793739403,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,92.314736,0.04,100.2993447,0.830655487702174,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,92.86480664,0.05,100.2993447,0.832931546950599,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,93.38360856,0.06,100.2993447,0.836024079416562,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,94.10035531,0.07,100.2993447,0.841923672064795,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,95.263005582,0.08,100.2993447,0.855935756014175,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,96.0631535872,0.09,100.2993447,0.869159322253124,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,96.697140856,0.1,100.2993447,0.881958530976207,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,97.1323816993,0.11,100.2993447,0.892038300550708,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,97.4406957072,0.12,100.2993447,0.899857432892696,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,97.6921423062,0.13,100.2993447,0.906671243086257,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,97.9040989576,0.14,100.2993447,0.912731342124694,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.0890805435,0.15,100.2993447,0.918264308633063,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.25439941,0.16,100.2993447,0.923407083152131,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.40677507,0.17,100.2993447,0.928316861347592,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.55586914,0.18,100.2993447,0.93328214342754,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.69913639,0.19,100.2993447,0.93820704877601,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.829846354,0.2,100.2993447,0.942834538093674,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,98.94858789,0.21,100.2993447,0.947151610101574,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.0555006066,0.22,100.2993447,0.951132615594959,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.1511378097,0.23,100.2993447,0.954770506112757,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.2315069144,0.24,100.2993447,0.957884493588059,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.2997211925,0.25,100.2993447,0.960568804138582,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.36072965,0.26,100.2993447,0.963001028895475,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.41394531,0.27,100.2993447,0.965143192881962,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.4665164192,0.28,100.2993447,0.967274386919472,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.51118864,0.29,100.2993447,0.969094302382948,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.55534521,0.3,100.2993447,0.970898916948853,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.5950819225,0.31,100.2993447,0.972525908444486,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.6363615988,0.32,100.2993447,0.974217285270252,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.67529801,0.33,100.2993447,0.975812148868994,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.71241536,0.34,100.2993447,0.977330597904929,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.74964111,0.35,100.2993447,0.978850231779967,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.78642757,0.36,100.2993447,0.980347393140761,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.8226746682,0.37,100.2993447,0.981816886097185,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.85810221,0.38,100.2993447,0.983246432944347,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.8940749877,0.39,100.2993447,0.9846899344141,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.930691178,0.4,100.2993447,0.986149624191918,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,99.9660260628,0.41,100.2993447,0.987547770907619,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,100.00185311,0.42,100.2993447,0.988953636848938,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,100.037759,0.43,100.2993447,0.990349449116111,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
sp,lag,3,100.073381836,0.44,100.2993447,0.991719982915397,lag5,Maximum lag = 5 days,1,lag5__sp__lag,5
